rho             ne              v_phi           Te              E_rho           Psi              
1.90000000E-03  1.01000000E+00  -1.04000000E-17  1.00000000E-06  1.39000000E-05  8.37000000E-09
1.90000000E-03  1.01000000E+00  -8.59000000E-18  1.00000000E-06  1.38000000E-05  8.31000000E-09
1.91000000E-03  1.01000000E+00  -7.10000000E-18  1.00000000E-06  1.37000000E-05  8.25000000E-09
1.91000000E-03  1.01000000E+00  -5.86000000E-18  1.00000000E-06  1.36000000E-05  8.19000000E-09
1.91000000E-03  1.01000000E+00  -4.84000000E-18  1.00000000E-06  1.35000000E-05  8.13000000E-09
1.92000000E-03  1.01000000E+00  -3.99000000E-18  1.00000000E-06  1.34000000E-05  8.07000000E-09
1.92000000E-03  1.01000000E+00  -3.28000000E-18  1.00000000E-06  1.33000000E-05  8.01000000E-09
1.93000000E-03  1.01000000E+00  -2.70000000E-18  1.00000000E-06  1.32000000E-05  7.95000000E-09
1.93000000E-03  1.01000000E+00  -2.22000000E-18  1.00000000E-06  1.31000000E-05  7.90000000E-09
1.94000000E-03  1.01000000E+00  -1.83000000E-18  1.00000000E-06  1.30000000E-05  7.84000000E-09
1.94000000E-03  1.01000000E+00  -1.50000000E-18  1.00000000E-06  1.29000000E-05  7.78000000E-09
1.94000000E-03  1.01000000E+00  -1.23000000E-18  1.00000000E-06  1.28000000E-05  7.73000000E-09
1.95000000E-03  1.01000000E+00  -1.01000000E-18  1.00000000E-06  1.27000000E-05  7.67000000E-09
1.95000000E-03  1.01000000E+00  -8.24000000E-19  1.00000000E-06  1.26000000E-05  7.62000000E-09
1.96000000E-03  1.01000000E+00  -6.73000000E-19  1.00000000E-06  1.25000000E-05  7.56000000E-09
1.96000000E-03  1.01000000E+00  -5.50000000E-19  1.00000000E-06  1.24000000E-05  7.51000000E-09
1.97000000E-03  1.01000000E+00  -4.49000000E-19  1.00000000E-06  1.23000000E-05  7.45000000E-09
1.97000000E-03  1.01000000E+00  -3.66000000E-19  1.00000000E-06  1.22000000E-05  7.40000000E-09
1.98000000E-03  1.01000000E+00  -2.98000000E-19  1.00000000E-06  1.21000000E-05  7.34000000E-09
1.98000000E-03  1.01000000E+00  -2.43000000E-19  1.00000000E-06  1.20000000E-05  7.29000000E-09
1.98000000E-03  1.01000000E+00  -1.97000000E-19  1.00000000E-06  1.19000000E-05  7.23000000E-09
1.99000000E-03  1.01000000E+00  -1.60000000E-19  1.00000000E-06  1.18000000E-05  7.18000000E-09
1.99000000E-03  1.01000000E+00  -1.30000000E-19  1.00000000E-06  1.17000000E-05  7.13000000E-09
2.00000000E-03  1.01000000E+00  -1.06000000E-19  1.00000000E-06  1.17000000E-05  7.08000000E-09
2.00000000E-03  1.01000000E+00  -8.55000000E-20  1.00000000E-06  1.16000000E-05  7.02000000E-09
2.01000000E-03  1.01000000E+00  -6.92000000E-20  1.00000000E-06  1.15000000E-05  6.97000000E-09
2.01000000E-03  1.01000000E+00  -5.59000000E-20  1.00000000E-06  1.14000000E-05  6.92000000E-09
2.02000000E-03  1.01000000E+00  -4.52000000E-20  1.00000000E-06  1.13000000E-05  6.87000000E-09
2.02000000E-03  1.01000000E+00  -3.64000000E-20  1.00000000E-06  1.12000000E-05  6.82000000E-09
2.02000000E-03  1.01000000E+00  -2.94000000E-20  1.00000000E-06  1.11000000E-05  6.77000000E-09
2.03000000E-03  1.01000000E+00  -2.37000000E-20  1.00000000E-06  1.10000000E-05  6.72000000E-09
2.03000000E-03  1.01000000E+00  -1.90000000E-20  1.00000000E-06  1.10000000E-05  6.67000000E-09
2.04000000E-03  1.01000000E+00  -1.53000000E-20  1.00000000E-06  1.09000000E-05  6.62000000E-09
2.04000000E-03  1.01000000E+00  -1.23000000E-20  1.00000000E-06  1.08000000E-05  6.57000000E-09
2.05000000E-03  1.01000000E+00  -9.85000000E-21  1.00000000E-06  1.07000000E-05  6.52000000E-09
2.05000000E-03  1.01000000E+00  -7.89000000E-21  1.00000000E-06  1.06000000E-05  6.47000000E-09
2.06000000E-03  1.01000000E+00  -6.32000000E-21  1.00000000E-06  1.05000000E-05  6.42000000E-09
2.06000000E-03  1.01000000E+00  -5.05000000E-21  1.00000000E-06  1.05000000E-05  6.37000000E-09
2.07000000E-03  1.01000000E+00  -4.04000000E-21  1.00000000E-06  1.04000000E-05  6.32000000E-09
2.07000000E-03  1.01000000E+00  -3.22000000E-21  1.00000000E-06  1.03000000E-05  6.28000000E-09
2.08000000E-03  1.01000000E+00  -2.57000000E-21  1.00000000E-06  1.02000000E-05  6.23000000E-09
2.08000000E-03  1.01000000E+00  -2.05000000E-21  1.00000000E-06  1.01000000E-05  6.18000000E-09
2.08000000E-03  1.01000000E+00  -1.63000000E-21  1.00000000E-06  1.00000000E-05  6.13000000E-09
2.09000000E-03  1.01000000E+00  -1.29000000E-21  1.00000000E-06  9.97000000E-06  6.09000000E-09
2.09000000E-03  1.01000000E+00  -1.03000000E-21  1.00000000E-06  9.89000000E-06  6.04000000E-09
2.10000000E-03  1.01000000E+00  -8.14000000E-22  1.00000000E-06  9.81000000E-06  5.99000000E-09
2.10000000E-03  1.01000000E+00  -6.45000000E-22  1.00000000E-06  9.74000000E-06  5.95000000E-09
2.11000000E-03  1.01000000E+00  -5.11000000E-22  1.00000000E-06  9.66000000E-06  5.90000000E-09
2.11000000E-03  1.01000000E+00  -4.04000000E-22  1.00000000E-06  9.58000000E-06  5.86000000E-09
2.12000000E-03  1.01000000E+00  -3.19000000E-22  1.00000000E-06  9.50000000E-06  5.81000000E-09
2.12000000E-03  1.01000000E+00  -2.52000000E-22  1.00000000E-06  9.43000000E-06  5.77000000E-09
2.13000000E-03  1.01000000E+00  -1.98000000E-22  1.00000000E-06  9.35000000E-06  5.72000000E-09
2.13000000E-03  1.01000000E+00  -1.56000000E-22  1.00000000E-06  9.28000000E-06  5.68000000E-09
2.14000000E-03  1.01000000E+00  -1.23000000E-22  1.00000000E-06  9.20000000E-06  5.64000000E-09
2.14000000E-03  1.01000000E+00  -9.64000000E-23  1.00000000E-06  9.13000000E-06  5.59000000E-09
2.15000000E-03  1.01000000E+00  -7.57000000E-23  1.00000000E-06  9.06000000E-06  5.55000000E-09
2.15000000E-03  1.01000000E+00  -5.93000000E-23  1.00000000E-06  8.98000000E-06  5.51000000E-09
2.16000000E-03  1.01000000E+00  -4.64000000E-23  1.00000000E-06  8.91000000E-06  5.46000000E-09
2.16000000E-03  1.01000000E+00  -3.63000000E-23  1.00000000E-06  8.84000000E-06  5.42000000E-09
2.17000000E-03  1.01000000E+00  -2.84000000E-23  1.00000000E-06  8.77000000E-06  5.38000000E-09
2.17000000E-03  1.01000000E+00  -2.21000000E-23  1.00000000E-06  8.70000000E-06  5.34000000E-09
2.17000000E-03  1.01000000E+00  -1.73000000E-23  1.00000000E-06  8.63000000E-06  5.29000000E-09
2.18000000E-03  1.01000000E+00  -1.34000000E-23  1.00000000E-06  8.56000000E-06  5.25000000E-09
2.18000000E-03  1.01000000E+00  -1.05000000E-23  1.00000000E-06  8.49000000E-06  5.21000000E-09
2.19000000E-03  1.01000000E+00  -8.12000000E-24  1.00000000E-06  8.42000000E-06  5.17000000E-09
2.19000000E-03  1.01000000E+00  -6.30000000E-24  1.00000000E-06  8.35000000E-06  5.13000000E-09
2.20000000E-03  1.01000000E+00  -4.88000000E-24  1.00000000E-06  8.28000000E-06  5.09000000E-09
2.20000000E-03  1.01000000E+00  -3.78000000E-24  1.00000000E-06  8.21000000E-06  5.05000000E-09
2.21000000E-03  1.01000000E+00  -2.92000000E-24  1.00000000E-06  8.15000000E-06  5.01000000E-09
2.21000000E-03  1.00000000E+00  -2.26000000E-24  1.00000000E-06  8.08000000E-06  4.97000000E-09
2.22000000E-03  1.00000000E+00  -1.74000000E-24  1.00000000E-06  8.01000000E-06  4.93000000E-09
2.22000000E-03  1.00000000E+00  -1.34000000E-24  1.00000000E-06  7.95000000E-06  4.89000000E-09
2.23000000E-03  1.00000000E+00  -1.03000000E-24  1.00000000E-06  7.88000000E-06  4.85000000E-09
2.23000000E-03  1.00000000E+00  -7.95000000E-25  1.00000000E-06  7.82000000E-06  4.81000000E-09
2.24000000E-03  1.00000000E+00  -6.11000000E-25  1.00000000E-06  7.75000000E-06  4.77000000E-09
2.24000000E-03  1.00000000E+00  -4.68000000E-25  1.00000000E-06  7.69000000E-06  4.74000000E-09
2.25000000E-03  1.00000000E+00  -3.59000000E-25  1.00000000E-06  7.62000000E-06  4.70000000E-09
2.25000000E-03  1.00000000E+00  -2.75000000E-25  1.00000000E-06  7.56000000E-06  4.66000000E-09
2.26000000E-03  1.00000000E+00  -2.10000000E-25  1.00000000E-06  7.50000000E-06  4.62000000E-09
2.26000000E-03  1.00000000E+00  -1.60000000E-25  1.00000000E-06  7.44000000E-06  4.59000000E-09
2.27000000E-03  1.00000000E+00  -1.22000000E-25  1.00000000E-06  7.37000000E-06  4.55000000E-09
2.27000000E-03  1.00000000E+00  -9.30000000E-26  1.00000000E-06  7.31000000E-06  4.51000000E-09
2.28000000E-03  1.00000000E+00  -7.07000000E-26  1.00000000E-06  7.25000000E-06  4.47000000E-09
2.28000000E-03  1.00000000E+00  -5.37000000E-26  1.00000000E-06  7.19000000E-06  4.44000000E-09
2.29000000E-03  1.00000000E+00  -4.08000000E-26  1.00000000E-06  7.13000000E-06  4.40000000E-09
2.29000000E-03  1.00000000E+00  -3.09000000E-26  1.00000000E-06  7.07000000E-06  4.37000000E-09
2.30000000E-03  1.00000000E+00  -2.34000000E-26  1.00000000E-06  7.01000000E-06  4.33000000E-09
2.30000000E-03  1.00000000E+00  -1.77000000E-26  1.00000000E-06  6.95000000E-06  4.30000000E-09
2.31000000E-03  1.00000000E+00  -1.33000000E-26  1.00000000E-06  6.89000000E-06  4.26000000E-09
2.31000000E-03  1.00000000E+00  -1.01000000E-26  1.00000000E-06  6.83000000E-06  4.23000000E-09
2.32000000E-03  1.00000000E+00  -7.58000000E-27  1.00000000E-06  6.78000000E-06  4.19000000E-09
2.32000000E-03  1.00000000E+00  -5.70000000E-27  1.00000000E-06  6.72000000E-06  4.16000000E-09
2.33000000E-03  1.00000000E+00  -4.28000000E-27  1.00000000E-06  6.66000000E-06  4.12000000E-09
2.33000000E-03  1.00000000E+00  -3.21000000E-27  1.00000000E-06  6.60000000E-06  4.09000000E-09
2.34000000E-03  1.00000000E+00  -2.41000000E-27  1.00000000E-06  6.55000000E-06  4.05000000E-09
2.34000000E-03  1.00000000E+00  -1.80000000E-27  1.00000000E-06  6.49000000E-06  4.02000000E-09
2.35000000E-03  1.00000000E+00  -1.35000000E-27  1.00000000E-06  6.44000000E-06  3.99000000E-09
2.35000000E-03  1.00000000E+00  -1.00000000E-27  1.00000000E-06  6.38000000E-06  3.95000000E-09
2.36000000E-03  1.00000000E+00  -7.49000000E-28  1.00000000E-06  6.33000000E-06  3.92000000E-09
2.37000000E-03  1.00000000E+00  -5.57000000E-28  1.00000000E-06  6.27000000E-06  3.89000000E-09
2.37000000E-03  1.00000000E+00  -4.14000000E-28  1.00000000E-06  6.22000000E-06  3.86000000E-09
2.38000000E-03  1.00000000E+00  -3.08000000E-28  1.00000000E-06  6.17000000E-06  3.82000000E-09
2.38000000E-03  1.00000000E+00  -2.28000000E-28  1.00000000E-06  6.11000000E-06  3.79000000E-09
2.39000000E-03  1.00000000E+00  -1.69000000E-28  1.00000000E-06  6.06000000E-06  3.76000000E-09
2.39000000E-03  1.00000000E+00  -1.25000000E-28  1.00000000E-06  6.01000000E-06  3.73000000E-09
2.40000000E-03  1.00000000E+00  -9.22000000E-29  1.00000000E-06  5.95000000E-06  3.70000000E-09
2.40000000E-03  1.00000000E+00  -6.80000000E-29  1.00000000E-06  5.90000000E-06  3.67000000E-09
2.41000000E-03  1.00000000E+00  -5.01000000E-29  1.00000000E-06  5.85000000E-06  3.63000000E-09
2.41000000E-03  1.00000000E+00  -3.68000000E-29  1.00000000E-06  5.80000000E-06  3.60000000E-09
2.42000000E-03  1.00000000E+00  -2.71000000E-29  1.00000000E-06  5.75000000E-06  3.57000000E-09
2.42000000E-03  1.00000000E+00  -1.98000000E-29  1.00000000E-06  5.70000000E-06  3.54000000E-09
2.43000000E-03  1.00000000E+00  -1.45000000E-29  1.00000000E-06  5.65000000E-06  3.51000000E-09
2.43000000E-03  1.00000000E+00  -1.06000000E-29  1.00000000E-06  5.60000000E-06  3.48000000E-09
2.44000000E-03  1.00000000E+00  -7.76000000E-30  1.00000000E-06  5.55000000E-06  3.45000000E-09
2.44000000E-03  1.00000000E+00  -5.66000000E-30  1.00000000E-06  5.50000000E-06  3.42000000E-09
2.45000000E-03  1.00000000E+00  -4.12000000E-30  1.00000000E-06  5.45000000E-06  3.39000000E-09
2.46000000E-03  1.00000000E+00  -3.00000000E-30  1.00000000E-06  5.40000000E-06  3.36000000E-09
2.46000000E-03  1.00000000E+00  -2.18000000E-30  1.00000000E-06  5.36000000E-06  3.34000000E-09
2.47000000E-03  1.00000000E+00  -1.58000000E-30  1.00000000E-06  5.31000000E-06  3.31000000E-09
2.47000000E-03  1.00000000E+00  -1.14000000E-30  1.00000000E-06  5.26000000E-06  3.28000000E-09
2.48000000E-03  1.00000000E+00  -8.27000000E-31  1.00000000E-06  5.22000000E-06  3.25000000E-09
2.48000000E-03  1.00000000E+00  -5.97000000E-31  1.00000000E-06  5.17000000E-06  3.22000000E-09
2.49000000E-03  1.00000000E+00  -4.31000000E-31  1.00000000E-06  5.12000000E-06  3.19000000E-09
2.49000000E-03  1.00000000E+00  -3.10000000E-31  1.00000000E-06  5.08000000E-06  3.17000000E-09
2.50000000E-03  1.00000000E+00  -2.23000000E-31  1.00000000E-06  5.03000000E-06  3.14000000E-09
2.50000000E-03  1.00000000E+00  -1.60000000E-31  1.00000000E-06  4.99000000E-06  3.11000000E-09
2.51000000E-03  1.00000000E+00  -1.15000000E-31  1.00000000E-06  4.94000000E-06  3.08000000E-09
2.51000000E-03  1.00000000E+00  -8.21000000E-32  1.00000000E-06  4.90000000E-06  3.06000000E-09
2.52000000E-03  1.00000000E+00  -5.87000000E-32  1.00000000E-06  4.85000000E-06  3.03000000E-09
2.53000000E-03  1.00000000E+00  -4.19000000E-32  1.00000000E-06  4.81000000E-06  3.00000000E-09
2.53000000E-03  1.00000000E+00  -2.98000000E-32  1.00000000E-06  4.77000000E-06  2.98000000E-09
2.54000000E-03  1.00000000E+00  -2.12000000E-32  1.00000000E-06  4.72000000E-06  2.95000000E-09
2.54000000E-03  1.00000000E+00  -1.51000000E-32  1.00000000E-06  4.68000000E-06  2.92000000E-09
2.55000000E-03  1.00000000E+00  -1.07000000E-32  1.00000000E-06  4.64000000E-06  2.90000000E-09
2.55000000E-03  1.00000000E+00  -7.58000000E-33  1.00000000E-06  4.59000000E-06  2.87000000E-09
2.56000000E-03  1.00000000E+00  -5.36000000E-33  1.00000000E-06  4.55000000E-06  2.85000000E-09
2.56000000E-03  1.00000000E+00  -3.78000000E-33  1.00000000E-06  4.51000000E-06  2.82000000E-09
2.57000000E-03  1.00000000E+00  -2.67000000E-33  1.00000000E-06  4.47000000E-06  2.80000000E-09
2.58000000E-03  1.00000000E+00  -1.88000000E-33  1.00000000E-06  4.43000000E-06  2.77000000E-09
2.58000000E-03  1.00000000E+00  -1.32000000E-33  1.00000000E-06  4.39000000E-06  2.75000000E-09
2.59000000E-03  1.00000000E+00  -9.25000000E-34  1.00000000E-06  4.35000000E-06  2.72000000E-09
2.59000000E-03  1.00000000E+00  -6.48000000E-34  1.00000000E-06  4.31000000E-06  2.70000000E-09
2.60000000E-03  1.00000000E+00  -4.53000000E-34  1.00000000E-06  4.27000000E-06  2.67000000E-09
2.60000000E-03  1.00000000E+00  -3.17000000E-34  1.00000000E-06  4.23000000E-06  2.65000000E-09
2.61000000E-03  1.00000000E+00  -2.21000000E-34  1.00000000E-06  4.19000000E-06  2.63000000E-09
2.62000000E-03  1.00000000E+00  -1.54000000E-34  1.00000000E-06  4.15000000E-06  2.60000000E-09
2.62000000E-03  1.00000000E+00  -1.07000000E-34  1.00000000E-06  4.11000000E-06  2.58000000E-09
2.63000000E-03  1.00000000E+00  -7.40000000E-35  1.00000000E-06  4.07000000E-06  2.56000000E-09
2.63000000E-03  1.00000000E+00  -5.13000000E-35  1.00000000E-06  4.04000000E-06  2.53000000E-09
2.64000000E-03  1.00000000E+00  -3.55000000E-35  1.00000000E-06  4.00000000E-06  2.51000000E-09
2.64000000E-03  1.00000000E+00  -2.45000000E-35  1.00000000E-06  3.96000000E-06  2.49000000E-09
2.65000000E-03  1.00000000E+00  -1.69000000E-35  1.00000000E-06  3.92000000E-06  2.46000000E-09
2.66000000E-03  1.00000000E+00  -1.16000000E-35  1.00000000E-06  3.89000000E-06  2.44000000E-09
2.66000000E-03  1.00000000E+00  -7.97000000E-36  1.00000000E-06  3.85000000E-06  2.42000000E-09
2.67000000E-03  1.00000000E+00  -5.46000000E-36  1.00000000E-06  3.81000000E-06  2.40000000E-09
2.67000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.78000000E-06  2.37000000E-09
2.68000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.74000000E-06  2.35000000E-09
2.69000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.71000000E-06  2.33000000E-09
2.69000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.67000000E-06  2.31000000E-09
2.70000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.64000000E-06  2.29000000E-09
2.70000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.60000000E-06  2.27000000E-09
2.71000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.57000000E-06  2.24000000E-09
2.71000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.53000000E-06  2.22000000E-09
2.72000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.50000000E-06  2.20000000E-09
2.73000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.47000000E-06  2.18000000E-09
2.73000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.43000000E-06  2.16000000E-09
2.74000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.40000000E-06  2.14000000E-09
2.74000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.37000000E-06  2.12000000E-09
2.75000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.33000000E-06  2.10000000E-09
2.76000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.30000000E-06  2.08000000E-09
2.76000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.27000000E-06  2.06000000E-09
2.77000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.24000000E-06  2.04000000E-09
2.77000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.21000000E-06  2.02000000E-09
2.78000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.17000000E-06  2.00000000E-09
2.79000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.14000000E-06  1.98000000E-09
2.79000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.11000000E-06  1.96000000E-09
2.80000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.08000000E-06  1.95000000E-09
2.80000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.05000000E-06  1.93000000E-09
2.81000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.02000000E-06  1.91000000E-09
2.82000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.99000000E-06  1.89000000E-09
2.82000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.96000000E-06  1.87000000E-09
2.83000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.93000000E-06  1.85000000E-09
2.84000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.90000000E-06  1.84000000E-09
2.84000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.87000000E-06  1.82000000E-09
2.85000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.85000000E-06  1.80000000E-09
2.85000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.82000000E-06  1.78000000E-09
2.86000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.79000000E-06  1.77000000E-09
2.87000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.76000000E-06  1.75000000E-09
2.87000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.73000000E-06  1.73000000E-09
2.88000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.71000000E-06  1.71000000E-09
2.89000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.68000000E-06  1.70000000E-09
2.89000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.65000000E-06  1.68000000E-09
2.90000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.62000000E-06  1.66000000E-09
2.90000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.60000000E-06  1.65000000E-09
2.91000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.57000000E-06  1.63000000E-09
2.92000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.55000000E-06  1.61000000E-09
2.92000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.52000000E-06  1.60000000E-09
2.93000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.49000000E-06  1.58000000E-09
2.94000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.47000000E-06  1.57000000E-09
2.94000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.44000000E-06  1.55000000E-09
2.95000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.42000000E-06  1.53000000E-09
2.96000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.39000000E-06  1.52000000E-09
2.96000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.37000000E-06  1.50000000E-09
2.97000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.34000000E-06  1.49000000E-09
2.97000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.32000000E-06  1.47000000E-09
2.98000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.30000000E-06  1.46000000E-09
2.99000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.27000000E-06  1.44000000E-09
2.99000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.25000000E-06  1.43000000E-09
3.00000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.22000000E-06  1.41000000E-09
3.01000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.20000000E-06  1.40000000E-09
3.01000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.18000000E-06  1.39000000E-09
3.02000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.16000000E-06  1.37000000E-09
3.03000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.13000000E-06  1.36000000E-09
3.03000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.11000000E-06  1.34000000E-09
3.04000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.09000000E-06  1.33000000E-09
3.05000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.07000000E-06  1.32000000E-09
3.05000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.04000000E-06  1.30000000E-09
3.06000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.02000000E-06  1.29000000E-09
3.07000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.00000000E-06  1.27000000E-09
3.07000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.98000000E-06  1.26000000E-09
3.08000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.96000000E-06  1.25000000E-09
3.09000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.94000000E-06  1.23000000E-09
3.09000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.92000000E-06  1.22000000E-09
3.10000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.90000000E-06  1.21000000E-09
3.11000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.87000000E-06  1.20000000E-09
3.11000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.85000000E-06  1.18000000E-09
3.12000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.83000000E-06  1.17000000E-09
3.13000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.81000000E-06  1.16000000E-09
3.13000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.79000000E-06  1.15000000E-09
3.14000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.78000000E-06  1.13000000E-09
3.15000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.76000000E-06  1.12000000E-09
3.16000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.74000000E-06  1.11000000E-09
3.16000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.72000000E-06  1.10000000E-09
3.17000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.70000000E-06  1.09000000E-09
3.18000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.68000000E-06  1.07000000E-09
3.18000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.66000000E-06  1.06000000E-09
3.19000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.64000000E-06  1.05000000E-09
3.20000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.62000000E-06  1.04000000E-09
3.20000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.61000000E-06  1.03000000E-09
3.21000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.59000000E-06  1.02000000E-09
3.22000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.57000000E-06  1.01000000E-09
3.23000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.55000000E-06  9.94000000E-10
3.23000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.54000000E-06  9.83000000E-10
3.24000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.52000000E-06  9.73000000E-10
3.25000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.50000000E-06  9.62000000E-10
3.25000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.48000000E-06  9.51000000E-10
3.26000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.47000000E-06  9.41000000E-10
3.27000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.45000000E-06  9.30000000E-10
3.28000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.43000000E-06  9.20000000E-10
3.28000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.42000000E-06  9.09000000E-10
3.29000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.40000000E-06  8.99000000E-10
3.30000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.39000000E-06  8.89000000E-10
3.30000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.37000000E-06  8.79000000E-10
3.31000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.35000000E-06  8.69000000E-10
3.32000000E-03  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.34000000E-06  8.59000000E-10
